	ID	Chromosome	Start	End	MidPoint	Subject1.Original	Subject1.Smoothed	Subject1.Status	Another.Original	Another.Smoothed	Another.Status	TheThird.Original	TheThird.Smoothed	TheThird.Status	Afourth.Original	Afourth.Smoothed	Afourth.Status	Fifth.Original	Fifth.Smoothed	Fifth.Status
3362	Hs.307084	16	66254350	66258129	66256239.5	-0.0845	0.042	0	-0.411	0	0	-0.257	0.0575	1	-0.173	0.105	0	-0.187	-0.053	0
3363	Hs.6343	16	66314505	66398056	66356280.5	-0.2605	0.042	0	-0.341	0	0	-0.338	0.0575	1	-0.144	0.105	0	-0.111	-0.053	0
3364	Hs.82508	16	66433713	66435599	66434656	0.0335	0.042	0	-0.606	0	0	0.436	0.0575	1	0.414	0.105	0	0.87	0.188	1
3365	Hs.75682	16	66464499	66475907	66470203	0.0795	0.042	0	-0.004	0	0	0.013	0.0575	1	-0.188	0.105	0	0.598	0.188	1
3366	Hs.9661	16	66525909	66527478	66526693.5	0.0845	0.042	0	-0.051	0	0	0.109	0.0575	1	0.548	0.105	0	0.251	0.188	1
3367	Hs.435050	16	66846184	66852460	66849322	0.3095	0.042	0	0.18	0	0	1.01	0.0575	1	0.544	0.105	0	0.665	0.188	1
3368	Hs.434928	16	67130714	67158537	67144625.5	0.0735	0.042	0	0.016	0	0	-0.074	0.0575	1	0.07	0.105	0	-0.037	-0.053	0
3369	Hs.191842	16	67236247	67290441	67263344	0.4875	0.042	0	0.068	0	0	0.193	0.0575	1	0.118	0.105	0	0.154	-0.053	0
3370	Hs.194657	16	67328695	67426945	67377820	0.196	0.042	0	0.08	0	0	0.2275	0.0575	1	-0.0275	0.105	0	0.016	-0.053	0
3371	Hs.133410	16	67608743	67609385	67609064	0.1065	0.042	0	0.065	0	0	-0.198	0.0575	1	-0.013	0.105	0	-0.044	-0.053	0
3372	Hs.42219	16	67895811	67900456	67898133.5	0.0765	0.042	0	-0.072	0	0	-0.212	0.0575	1	-0.095	0.105	0	-0.551	-0.053	0
3373	Hs.63335	16	67947031	67977374	67962202.5	-0.058	0.042	0	0.1145	0	0	0.717	0.0575	1	0.132	0.105	0	0.084	-0.053	0
3374	Hs.512155	16	70654625	70668646	70661635.5	-0.0185	0.042	0	0.758	0	0	0.052	0.0575	1	-0.118	0.105	0	0.299	-0.053	0
3375	Hs.108806	16	71378455	71639775	71509115	0.054	0.042	0	-0.0155	0	0	0.772	0.0575	1	0.088	0.105	0	-0.1935	-0.053	0
3376	Hs.273219	16	73820429	73856614	73838521.5	-0.0035	0.042	0	-0.164	0	0	-0.209	0.0575	1	0.136	0.105	0	-0.044	-0.053	0
3377	Hs.156784	16	74119933	74126569	74123251	0.4495	0.042	0	0.284377701782781	0	0	0.401	0.0575	1	-0.226	0.105	0	-0.061	-0.053	0
3378	Hs.3100	16	74219293	74239064	74229178.5	-0.4525	0.042	0	-0.768	0	0	0.197	0.0575	1	-0.262	0.105	0	-0.491	-0.053	0
3379	Hs.274428	16	74239143	74248831	74243987	-0.4035	0.042	0	-0.129	0	0	-0.58	0.0575	1	-0.649	0.105	0	-0.226	-0.053	0
3380	Hs.134859	16	78187869	78192112	78189990.5	-0.129	0.042	0	-0.1485	0	0	1.412	0.0575	1	-0.021	0.105	0	0.0505	-0.053	0
3381	Hs.129340	16	82085404	82085959	82085681.5	0.1315	0.042	0	0.085	0	0	0.317	0.0575	1	0.104	0.105	0	-0.004	-0.053	0
3382	Hs.250899	16	82405472	82410843	82408157.5	0.2785	0.042	0	0.11	0	0	0.161	0.0575	1	0.28	0.105	0	-0.354	-0.053	0
3383	Hs.75890	16	82644868	82708018	82676443	-0.1105	0.042	0	-0.039	0	0	-0.397	0.0575	1	-0.157	0.105	0	-0.642	-0.053	0
3384	Hs.78829	16	83367273	83371026	83369149.5	0.0845	0.042	0	-0.587	0	0	-0.833	0.0575	1	-0.708	0.105	0	-0.896	-0.053	0
3385	Hs.262958	16	83411112	83500615	83455863.5	0.0245	0.042	0	0.012	0	0	0.057	0.0575	1	-0.152	0.105	0	-0.287	-0.053	0
3386	Hs.173162	16	84369735	84390601	84380168	-0.2105	0.042	0	0.027	0	0	-0.05	0.0575	1	0.007	0.105	0	-0.331	-0.053	0
3387	Hs.14453	16	84490291	84512600	84501445.5	-0.2105	0.042	0	0.063	0	0	0.017	0.0575	1	0.149	0.105	0	-0.06	-0.053	0
3388	Hs.133389	16	85655715	85656274	85655994.5	0.0595	0.042	0	-0.025	0	0	0.633	0.0575	1	0.111	0.105	0	0.073	-0.053	0
3389	Hs.278911	16	87232501	87234383	87233442	0.2605	0.042	0	0.198	0	0	0.155	0.0575	1	0.271	0.105	0	0.397	-0.053	0
3390	Hs.79077	16	87309255	87330160	87319707.5	-0.0585	0.042	0	-0.052	0	0	-0.123	0.0575	1	-0.122	0.105	0	0.125	-0.053	0
3391	Hs.28914	16	87403644	87405832	87404738	0.0865	0.042	0	0.144	0	0	0.12	0.0575	1	0.119	0.105	0	0.197	-0.053	0
3392	Hs.148090	16	87765663	87789401	87777532	0.1345	0.042	0	0.005	0	0	0.078	0.0575	1	0.277	0.105	0	-0.153	-0.053	0
3393	Hs.311765	16	88102305	88151675	88126990	-0.0845	0.042	0	0.17	0	0	0.539	0.0575	1	0.303	0.105	0	0.412	-0.053	0
3394	Hs.183138	16	88238345	88251754	88245049.5	0.2005	0.042	0	0.183	0	0	0.149	0.0575	1	-0.099	0.105	0	-0.468	-0.053	0
3395	Hs.77313	16	88284459	88290262	88287360.5	0.0585	0.042	0	0.163	0	0	0.095	0.0575	1	0.196	0.105	0	0.192	-0.053	0
3396	Hs.461782	16	88380927	88381201	88381064	-0.1355	0.042	0	0.052	0	0	0.155	0.0575	1	0.078	0.105	0	0.092	-0.053	0
3397	Hs.227835	16	88497858	88505287	88501572.5	0.0245	0.042	0	-0.131	0	0	0.854	0.0575	1	0.272	0.105	0	-0.098	-0.053	0
3398	Hs.435105	16	88511787	88514880	88513333.5	0.1465	0.042	0	0.339	0	0	0.49	0.0575	1	0.123	0.105	0	0.142	-0.053	0
3399	Hs.511743	16	88524343	88529996	88527169.5	-0.3625	0.042	0	0.212	0	0	0.229	0.0575	1	-0.054	0.105	0	-0.462	-0.053	0
3400	Hs.114318	16	88565003	88566443	88565723	0.0285	0.042	0	0.059	0	0	-0.101	0.0575	1	0.326	0.105	0	0.401	-0.053	0
3401	Hs.431792	16	88616591	88639209	88627900	0.1185	0.042	0	0.338	0	0	0.103	0.0575	1	0.035	0.105	0	0.237	-0.053	0
3402	Hs.79474	17	1194589	1250267	1222428	0.0915	0.042	0	-0.139	0	0	-0.726	-0.056	0	-0.117	0.105	0	-0.766	-0.053	0
3403	Hs.343220	17	1270768	1272933	1271850.5	0.0825	0.042	0	-0.151	0	0	-0.388	-0.056	0	-0.054	0.105	0	-0.051	-0.053	0
3404	Hs.286226	17	1314857	1342745	1328801	0.1535	0.042	0	-0.031	0	0	-0.156	-0.056	0	0.052	0.105	0	0.162	-0.053	0
3405	Hs.84318	17	1680094	1748120	1714107	0.2835	0.042	0	-0.073	0	0	0.786695195417215	-0.056	0	0.165	0.105	0	0.361	-0.053	0
3406	Hs.27335	17	2165598	2175303	2170450.5	-0.1245	0.042	0	0.259	0	0	-1.064	-0.056	0	-0.29	0.105	0	-0.112	-0.053	0
3407	Hs.388170	17	2172721	2187428	2180074.5	-0.1405	0.042	0	0.335	0	0	-0.099	-0.056	0	-0.176	0.105	0	-0.416	-0.053	0
3408	Hs.253552	17	2234103	2250968	2242535.5	0.2995	0.042	0	-0.113	0	0	0.173	-0.056	0	0.236	0.105	0	0.006	-0.053	0
3409	Hs.22616	17	2539431	2562064	2550747.5	0.2505	0.042	0	-0.042	0	0	-0.089	-0.056	0	0.284	0.105	0	-0.137	-0.053	0
3410	Hs.513868	17	3579403	3579700	3579551.5	-0.3175	0.042	0	0.057	0	0	-0.066	-0.056	0	0.287	0.105	0	0.259	-0.053	0
3411	Hs.389133	17	3564670	3651286	3607978	0.2305	0.042	0	0.17	0	0	-0.38	-0.056	0	-0.401	0.105	0	-0.205	-0.053	0
3412	Hs.5541	17	3773917	3814485	3794201	-0.0325	0.042	0	-0.089	0	0	-0.231	-0.056	0	0.136	0.105	0	-0.227	-0.053	0
3413	Hs.78563	17	4120876	4216722	4168799	-0.0995	0.042	0	0.307	0	0	-0.184	-0.056	0	-0.043	0.105	0	0.026	-0.053	0
3414	Hs.22824	17	4388949	4405393	4397171	0.1355	0.042	0	0.163	0	0	0.457	-0.056	0	0.542	0.105	0	0.715	-0.053	0
3415	Hs.435811	17	4560537	4571544	4566040.5	0.8695	0.042	0	0.537	0	0	-0.224	-0.056	0	-0.003	0.105	0	-0.011	-0.053	0
3416	Hs.313227	17	4741839	4747148	4744493.5	0.1615	0.042	0	0.214	0	0	-0.192	-0.056	0	0.352	0.105	0	0.041	-0.053	0
3417	Hs.224171	17	4795158	4801147	4798152.5	0.2745	0.042	0	0.027	0	0	0.828	-0.056	0	0.161	0.105	0	0.276	-0.053	0
3418	Hs.279914	17	4949754	4967121	4958437.5	0.3335	0.042	0	0.404	0	0	-0.252	-0.056	0	0.339	0.105	0	0.04	-0.053	0
3419	Hs.355584	17	5264243	5276748	5270495.5	0.0375	0.042	0	-0.354	0	0	0.252	-0.056	0	0.064	0.105	0	0.14	-0.053	0
3420	Hs.12489	17	5315300	5317282	5316291	-0.4235	0.042	0	0.348	0	0	-1.325	-0.056	0	-0.621	0.105	0	-0.116	-0.053	0
3421	Hs.437178	17	7063873	7069308	7066590.5	-0.2875	0.042	0	-0.193	0	0	0.729	-0.056	0	0.057	0.105	0	-0.022	-0.053	0
3422	Hs.118640	17	7069384	7078400	7073892	0.0225	0.042	0	-0.01	0	0	0.7185	-0.056	0	0.089	0.105	0	0.283	-0.053	0
3423	Hs.417029	17	7096274	7103983	7100128.5	-0.1425	0.042	0	0.002	0	0	-0.388	-0.056	0	-0.195	0.105	0	-0.096	-0.053	0
3424	Hs.371905	17	7125777	7131876	7128826.5	0.2755	0.042	0	-0.063	0	0	1.66119519541722	-0.056	0	0.102	0.105	0	0.274	-0.053	0
3425	Hs.31339	17	7283412	7288975	7286193.5	0.2115	0.042	0	0.23	0	0	0.009	-0.056	0	0.281	0.105	0	-0.04	-0.053	0
3426	Hs.54673	17	7402339	7405642	7403990.5	0.16875	0.042	0	-0.01525	0	0	0.8095	-0.056	0	0.06925	0.105	0	-0.05975	-0.053	0
3427	Hs.129673	17	7418585	7421417	7420001	0.011	0.042	0	0.0585	0	0	-0.231	-0.056	0	-0.0625	0.105	0	-0.167	-0.053	0
3428	Hs.52788	17	7435271	7458885	7447078	0.3345	0.042	0	-0.179	0	0	-0.026	-0.056	0	0.502	0.105	0	-0.04	-0.053	0
3429	Hs.46319	17	7474194	7477415	7475804.5	0.2565	0.042	0	-0.098	0	0	0.372	-0.056	0	0.209	0.105	0	0.293	-0.053	0
3430	Hs.78854	17	7495154	7501428	7498291	0.0505	0.042	0	-0.005	0	0	-0.426	-0.056	0	-0.02	0.105	0	0.051	-0.053	0
3431	Hs.25601	17	7732893	7756246	7744569.5	0.2185	0.042	0	0.0445	0	0	0.053	-0.056	0	0.136	0.105	0	-0.2235	-0.053	0
3432	Hs.443109	17	8154314	8166554	8160434	0.1395	0.042	0	0.075	0	0	-0.129	-0.056	0	0.186	0.105	0	0.074	-0.053	0
3433	Hs.448627	17	8221567	8223875	8222721	-0.2965	0.042	0	0.167	0	0	-0.28	-0.056	0	-0.27	0.105	0	-0.375	-0.053	0
3434	Hs.148576	17	8304374	8304738	8304556	0.4495	0.042	0	-0.127	0	0	-0.297	-0.056	0	-0.203	0.105	0	-0.364	-0.053	0
3435	Hs.117035	17	10702821	10703339	10703080	-0.0945	0.042	0	-0.041	0	0	-0.206	-0.056	0	0.076	0.105	0	0.045	-0.053	0
3436	Hs.134106	17	11864875	11987872	11926373.5	-0.4055	0.042	0	0.142	0	0	-0.819	-0.056	0	-0.46	0.105	0	-0.688	-0.053	0
3437	Hs.372031	17	15073821	15109369	15091595	-0.3745	0.042	0	0.109	0	0	-0.256	-0.056	0	-0.225	0.105	0	0.083	-0.053	0
3438	Hs.22216	17	15563334	15564823	15564078.5	-0.6605	0.042	0	0.003	0	0	-0.661	-0.056	0	-0.56	0.105	0	-0.578	-0.053	0
3439	Hs.356135	17	15630888	15632778	15631833	0.3105	0.042	0	0.165	0	0	0.207	-0.056	0	0.223	0.105	0	0.166	-0.053	0
3440	Hs.144904	17	15875442	16038677	15957059.5	-0.2185	0.042	0	-0.075	0	0	-0.083	-0.056	0	-0.184	0.105	0	-0.43	-0.053	0
3441	Hs.442317	17	16239949	16240725	16240337	0.0255	0.042	0	-0.114	0	0	-0.221	-0.056	0	-0.346	0.105	0	-0.425	-0.053	0
3442	Hs.279746	17	16269080	16272907	16270993.5	0.4905	0.042	0	0.293	0	0	1.056	-0.056	0	0.144	0.105	0	-0.132	-0.053	0
3443	Hs.270232	17	16283363	16285608	16284485.5	0.2475	0.042	0	-0.182	0	0	0.343	-0.056	0	0.274	0.105	0	0.313	-0.053	0
3444	Hs.25829	17	17338475	17340400	17339437.5	0.0715	0.042	0	0.005	0	0	-0.868	-0.056	0	-0.485	0.105	0	-0.245	-0.053	0
3445	Hs.190284	17	17606615	17607095	17606855	0.7245	0.042	0	-0.747	0	0	1.274	-0.056	0	0.438	0.105	0	0.067	-0.053	0
3446	Hs.435124	17	18117971	18159013	18138492	-0.5975	0.042	0	-0.067	0	0	0.205	-0.056	0	-0.065	0.105	0	-0.196	-0.053	0
3447	Hs.119813	17	19080993	19118025	19099509	-0.0075	0.042	0	-0.351	0	0	0.171	-0.056	0	0.145	0.105	0	-0.149	-0.053	0
3448	Hs.150136	17	19221658	19227445	19224551.5	0.0975	0.042	0	0.252	0	0	0.056	-0.056	0	0.212	0.105	0	-0.028	-0.053	0
3449	Hs.575	17	19581893	19592338	19587115.5	0.0585	0.042	0	-0.153	0	0	0.066	-0.056	0	0.265	0.105	0	0.188	-0.053	0
3450	Hs.168762	17	19618057	19711822	19664939.5	-0.3045	0.042	0	-0.243	0	0	-0.403	-0.056	0	-0.375	0.105	0	0.259	-0.053	0
3451	Hs.12064	17	20843501	20887665	20865583	0.1055	0.042	0	-0.06	0	0	0.046	-0.056	0	0.236	0.105	0	-0.136	-0.053	0
3452	Hs.180533	17	21128641	21159118	21143879.5	0.0555	0.042	0	0.254	0	0	-0.055	-0.056	0	-0.106	0.105	0	-0.233	-0.053	0
3453	Hs.276238	17	22823162	22974545	22898853.5	0.1695	0.042	0	0.276	0	0	0.467	-0.056	0	0.1925	0.105	0	0.0305	-0.053	0
3454	Hs.193788	17	23107918	23151682	23129800	-0.2175	0.042	0	-0.137	0	0	-0.042	-0.056	0	0.279	0.105	0	-0.241	-0.053	0
3455	Hs.3532	17	23393311	23547534	23470422.5	-0.1105	0.042	0	0.23	0	0	0.512	-0.056	0	-0.237	0.105	0	-0.015	-0.053	0
3456	Hs.76090	17	23686912	23698162	23692537	0.0975	0.042	0	0.328	0	0	-0.035	-0.056	0	-0.051	0.105	0	0.05	-0.053	0
3457	Hs.241543	17	23697785	23708693	23703239	0.2595	0.042	0	0.122	0	0	-0.22	-0.056	0	0.297	0.105	0	-0.052	-0.053	0
3458	Hs.368878	17	23708813	23713216	23711014.5	-0.2415	0.042	0	-0.041	0	0	-0.353	-0.056	0	-0.202	0.105	0	-0.714	-0.053	0
3459	Hs.2257	17	23718424	23721844	23720134	0.1895	0.042	0	-0.248	0	0	0.047	-0.056	0	0.296	0.105	0	-0.098	-0.053	0
3460	Hs.155247	17	23925694	23928022	23926858	0.2955	0.042	0	0.151	0	0	0.017	-0.056	0	0.154	0.105	0	0.07	-0.053	0
3461	Hs.250429	17	24013428	24053375	24033401.5	0.5005	0.042	0	0.227	0	0	0.219	-0.056	0	0.441	0.105	0	0.164	-0.053	0
3462	Hs.8375	17	24095165	24101225	24098195	0.1775	0.042	0	0.001	0	0	0.109	-0.056	0	0.158	0.105	0	0.022	-0.053	0
3463	Hs.3426	17	24206161	24212196	24209178.5	0.2145	0.042	0	0.234	0	0	0.343	-0.056	0	0.44	0.105	0	0.224	-0.053	0
3464	Hs.271167	17	24394043	24408151	24401097	0.0625	0.042	0	0.103	0	0	0.296	-0.056	0	0.224	0.105	0	-0.194	-0.053	0
3465	Hs.354085	17	24424662	24531556	24478109	0.1785	0.042	0	0.072	0	0	0.673	-0.056	0	0.216	0.105	0	0.509	-0.053	0
3466	Hs.143046	17	24965906	24973941	24969923.5	-0.3285	0.042	0	-0.161	0	0	-0.349	-0.056	0	-0.441	0.105	0	-0.094	-0.053	0
3467	Hs.370168	17	26151029	26151765	26151397	-0.2505	0.042	0	0.013	0	0	-0.228	-0.056	0	-0.551	0.105	0	-0.655	-0.053	0
3468	Hs.415471	17	26273058	26310337	26291697.5	-0.2215	0.042	0	0.078	0	0	0.374	-0.056	0	-0.234	0.105	0	0.122	-0.053	0
3469	Hs.29874	17	26322081	26351053	26336567	0.0425	0.042	0	0.175	0	0	0.178	-0.056	0	0.215	0.105	0	-0.348	-0.053	0
3470	Hs.93207	17	26446274	26725609	26585941.5	-0.0405	0.042	0	0.024	0	0	-0.245	-0.056	0	-0.304	0.105	0	-0.376	-0.053	0
3471	Hs.445237	17	26645718	26648679	26647198.5	-0.1885	0.042	0	-0.0355	0	0	-0.124	-0.056	0	0.074	0.105	0	-0.2105	-0.053	0
3472	Hs.5509	17	26654918	26665217	26660067.5	0.1055	0.042	0	0.212	0	0	-0.653	-0.056	0	-0.145	0.105	0	-0.026	-0.053	0
3473	Hs.3454	17	26743078	26889349	26816213.5	-0.1955	0.042	0	0.601	0	0	0.387	-0.056	0	-0.012	0.105	0	-0.078	-0.053	0
3474	Hs.117259	17	26922273	26926791	26924532	0.0545	0.042	0	-0.259	0	0	0.6	-0.056	0	0.248	0.105	0	0.22	-0.053	0
3475	Hs.97128	17	27711882	27731505	27721693.5	0.0095	0.042	0	0.289	0	0	-0.173	-0.056	0	0.171	0.105	0	-0.556	-0.053	0
3476	Hs.443379	17	27795614	27832155	27813884.5	-0.3845	0.042	0	-0.218	0	0	-0.419	-0.056	0	-0.059	0.105	0	0.065	-0.053	0
3477	Hs.93597	17	27838217	27842384	27840300.5	-0.0235	0.042	0	0.139	0	0	-0.333	-0.056	0	0.286	0.105	0	0.165	-0.053	0
3478	Hs.54460	17	29636873	29638838	29637855.5	0.3515	0.042	0	0.024	0	0	-0.149	-0.056	0	0.606	0.105	0	0.302	-0.053	0
3479	Hs.271387	17	29670178	29672534	29671356	-0.1105	0.042	0	-0.105	0	0	-0.478	-0.056	0	-0.273	0.105	0	-0.18	-0.053	0
3480	Hs.414629	17	29708604	29709742	29709173	0.0805	0.042	0	-0.254	0	0	0.118	-0.056	0	0.096	0.105	0	-0.23	-0.053	0
3481	Hs.72918	17	29711511	29714365	29712938	-0.1635	0.042	0	0.057	0	0	1.53	-0.056	0	-0.248	0.105	0	-0.033	-0.053	0
3482	Hs.73072	17	30279063	30312615	30295839	0.0745	0.042	0	0.38	0	0	-0.215	-0.056	0	0.031	0.105	0	0.26	-0.053	0
3483	Hs.100299	17	30348165	30355936	30352050.5	-0.071	0.042	0	-0.117	0	0	0.077	-0.056	0	-0.004	0.105	0	-0.1835	-0.053	0
3484	Hs.446705	17	30360243	30440898	30400570.5	0.1795	0.042	0	-0.416	0	0	0.284	-0.056	0	-0.393	0.105	0	0.148	-0.053	0
3485	Hs.14691	17	30594202	30618866	30606534	0.2555	0.042	0	-0.056	0	0	1.255	-0.056	0	-0.237	0.105	0	-0.123	-0.053	0
3486	Hs.270532	17	30925927	30929687	30927807	0.2315	0.042	0	0.008	0	0	0.477	-0.056	0	-0.402	0.105	0	-0.234	-0.053	0
3487	Hs.370123	17	30938405	31077541	31007973	-0.0425	0.042	0	-0.096	0	0	-0.11	-0.056	0	-0.151	0.105	0	-0.04	-0.053	0
3488	Hs.489044	17	31223121	31231459	31227290	0.3535	0.042	0	-0.025	0	0	0.245	-0.056	0	0.086	0.105	0	-0.085	-0.053	0
3489	Hs.10458	17	31327650	31332645	31330147.5	-0.0105	0.042	0	0.055	0	0	-0.296	-0.056	0	0.017	0.105	0	-0.384	-0.053	0
3490	Hs.272493	17	31334804	31337842	31336323	0.2155	0.042	0	-0.2585	0	0	0.394	-0.056	0	0.0515	0.105	0	0.0415	-0.053	0
3491	Hs.169191	17	31364209	31364921	31364565	-0.142	0.042	0	0.174	0	0	0.233	-0.056	0	-0.1745	0.105	0	-0.1515	-0.053	0
3492	Hs.16530	17	31415755	31422942	31419348.5	0.0315	0.042	0	-0.198	0	0	0.267	-0.056	0	0.261	0.105	0	0.112	-0.053	0
3493	Hs.73817	17	31439745	31441327	31440536	0.2105	0.042	0	-0.344	0	0	0.511	-0.056	0	0.961	1.0995	1	0.627	-0.053	0
3494	Hs.512683	17	31546380	31548241	31547310.5	0.1965	0.042	0	-0.116	0	0	0.714	-0.056	0	1.238	1.0995	1	0.516	-0.053	0
3495	Hs.2210	17	31916616	31925586	31921101	-0.2085	0.042	0	-0.2	0	0	0.656	-0.056	0	-0.332	0.105	0	-0.094	-0.053	0
3496	Hs.435826	17	32028797	32031344	32030070.5	0.4195	0.042	0	-0.055	0	0	0.273	-0.056	0	-0.11	0.105	0	0.048	-0.053	0
3497	Hs.443727	17	32368611	32374607	32371609	0.1725	0.042	0	0.012	0	0	-0.825	-0.056	0	0.1	0.105	0	-0.185	-0.053	0
3498	Hs.311079	17	32380287	32488283	32434285	-0.2115	0.042	0	-0.157	0	0	-0.216	-0.056	0	-0.104	0.105	0	0.046	-0.053	0
3499	Hs.91448	17	32944093	32947716	32945904.5	-0.1485	0.042	0	-0.053	0	0	0.114	-0.056	0	-0.566	0.105	0	-0.281	-0.053	0
3500	Hs.514833	17	33043899	33044282	33044090.5	-0.4325	0.042	0	-0.201	0	0	-0.678	-0.056	0	-0.291	0.105	0	-0.279	-0.053	0
3501	Hs.31037	17	34112230	34114523	34113376.5	0.2685	0.042	0	0.222	0	0	1.131	-0.056	0	0.037	0.105	0	0.074	-0.053	0
3502	Hs.371617	17	34143675	34158084	34150879.5	0.2455	0.042	0	0.055	0	0	0.123	-0.056	0	0.19	0.105	0	0.523	-0.053	0
3503	Hs.406223	17	34210971	34235115	34223043	-0.0965	0.042	0	-0.013	0	0	-0.002	-0.056	0	0.001	0.105	0	0.258	-0.053	0
3504	Hs.194498	17	34670373	34811435	34740904	0.1715	0.042	0	0.023	0	0	0.806	-0.056	0	-0.025	0.105	0	0.175	-0.053	0
3505	Hs.286192	17	35041916	35046404	35044160	0.1955	0.042	0	0.13	0	0	0.205	-0.056	0	-0.199	0.105	0	0.137	-0.053	0
3506	Hs.446352	17	35117182	35136130	35126656	-0.1845	0.042	0	-0.005	0	0	-0.071	-0.056	0	-0.073	0.105	0	-0.117	-0.053	0
3507	Hs.86859	17	35147743	35157063	35152403	-0.0985	0.042	0	0.454	0	0	1.235	-0.056	0	-0.049	0.105	0	0.151	-0.053	0
3508	Hs.306777	17	35314374	35330839	35322606.5	0.0765	0.042	0	-0.371	0	0	-0.101	-0.056	0	-0.115	0.105	0	-0.388	-0.053	0
3509	Hs.9736	17	35390607	35407732	35399169.5	0.1955	0.042	0	-0.393	0	0	-0.44	-0.056	0	-0.23	0.105	0	0.371	-0.053	0
3510	Hs.2233	17	35425213	35427592	35426402.5	0.3655	0.042	0	0.208	0	0	0.207	-0.056	0	0.276	0.105	0	0.206	-0.053	0
3511	Hs.724	17	35472685	35503646	35488165.5	0.1785	0.042	0	0.041	0	0	0.231	-0.056	0	0.112	0.105	0	-0.043	-0.053	0
3512	Hs.405958	17	35697692	35712748	35705220	-0.0655	0.042	0	0.116	0	0	-0.179	-0.056	0	-0.097	0.105	0	-0.172	-0.053	0
3513	Hs.361071	17	35740895	35767420	35754157.5	0.0275	0.042	0	0.074	0	0	-0.044	-0.056	0	0.319	0.105	0	0.006	-0.053	0
3514	Hs.156346	17	35798320	35827695	35813007.5	-0.0765	0.042	0	0.15	0	0	0.054	-0.056	0	-0.009	0.105	0	-0.231	-0.053	0
3515	Hs.1652	17	35963546	35975250	35969398	0.3015	0.042	0	0.243	0	0	0.141	-0.056	0	0.372	0.105	0	0.109	-0.053	0
3516	Hs.99936	17	36227894	36232373	36230133.5	-0.1265	0.042	0	-0.029	0	0	0.047	-0.056	0	0.135	0.105	0	0.49	-0.053	0
3517	Hs.84905	17	36285718	36295005	36290361.5	-0.2845	0.042	0	-0.27	0	0	0.733	-0.056	0	0.063	0.105	0	0.371	-0.053	0
3518	Hs.309517	17	36933464	36934660	36934062	0.0975	0.042	0	-0.113	0	0	0.127	-0.056	0	-0.269	0.105	0	-0.094	-0.053	0
3519	Hs.355214	17	36992056	36996628	36994342	0.2115	0.042	0	0.273	0	0	0.176	-0.056	0	0.234	0.105	0	0.122	-0.053	0
3520	Hs.432448	17	37019555	37022516	37021035.5	0.0795	0.042	0	0.141	0	0	-0.026	-0.056	0	0.233	0.105	0	-0.032	-0.053	0
3521	Hs.2340	17	37179693	37183297	37181495	0.1775	0.042	0	0.307	0	0	0.067	-0.056	0	0.059	0.105	0	0.378	-0.053	0
3522	Hs.443836	17	37372284	37383280	37377782	0.3315	0.042	0	-0.008	0	0	-0.125	-0.056	0	-0.045	0.105	0	0.183	-0.053	0
3523	Hs.532590	17	37431634	37432154	37431894	0.0395	0.042	0	-0.103	0	0	-0.383	-0.056	0	-0.09	0.105	0	-0.488	-0.053	0
3524	Hs.38039	17	37594631	37599576	37597103.5	0.2145	0.042	0	0.365	0	0	0.195	-0.056	0	0.196	0.105	0	0.584	-0.053	0
3525	Hs.434992	17	37604720	37681950	37643335	-0.0995	0.042	0	0.128	0	0	-0.039	-0.056	0	0.134	0.105	0	0.087	-0.053	0
3526	Hs.437058	17	37693090	37717484	37705287	0.0025	0.042	0	-0.213	0	0	0.022	-0.056	0	0	0.105	0	-0.093	-0.053	0
3527	Hs.421342	17	37718868	37794039	37756453.5	0.247	0.042	0	0.1845	0	0	0.1125	-0.056	0	0.0975	0.105	0	0.06	-0.053	0
3528	Hs.267871	17	37923470	37928122	37925796	0.5465	0.042	0	0.163	0	0	0.11	-0.056	0	0.536	0.105	0	0.361	-0.053	0
3529	Hs.383019	17	37972615	37978783	37975699	0.18	0.042	0	0.0835	0	0	-0.1255	-0.056	0	0.134	0.105	0	0.1415	-0.053	0
3530	Hs.21635	17	38015219	38020778	38017998.5	0.3615	0.042	0	-0.013	0	0	-0.093	-0.056	0	0.187	0.105	0	-0.025	-0.053	0
3531	Hs.279669	17	38064848	38072550	38068699	0.3385	0.042	0	0.637	0	0	0.503	-0.056	0	0.083	0.105	0	0.086	-0.053	0
3532	Hs.408730	17	38088157	38105358	38096757.5	0.3545	0.042	0	0.233	0	0	0.463	-0.056	0	0.47	0.105	0	0.306	-0.053	0
3533	Hs.152978	17	38238948	38249303	38244125.5	0.5535	0.042	0	-0.304	0	0	-0.644	-0.056	0	-0.148	0.105	0	-0.614	-0.053	0
3534	Hs.198241	17	38256741	38263667	38260204	-0.2315	0.042	0	-0.053	0	0	0.029	-0.056	0	-0.09	0.105	0	0.005	-0.053	0
3535	Hs.157236	17	38420147	38427923	38424035	-0.2845	0.042	0	0.726	0	0	0.621	-0.056	0	0.171	0.105	0	-0.338	-0.053	0
3536	Hs.194143	17	38449843	38530657	38490250	0.0345	0.042	0	-0.137	0	0	-0.159	-0.056	0	-0.051	0.105	0	0.154	-0.053	0
3537	Hs.183153	17	38832552	38834029	38833290.5	0.106	0.042	0	0.057	0	0	0.4695	-0.056	0	-0.165	0.105	0	-0.001	-0.053	0
